,lat,lon
0,48.04085753170277,-118.82361473039651
1,48.105812750464786,-117.48136444176203
2,48.693276990172805,-117.98733849497292
3,48.43984931461833,-117.69770565467078
4,48.1623713969422,-117.64301597430445
5,48.413596047658096,-119.04467146951542
6,48.374887082832956,-120.42472757916084
7,48.602961998261534,-119.77346563156964
8,48.126714691728495,-118.89669915565638
9,48.85103946169079,-117.24214400630723
10,48.52288634156135,-116.10596900768324
11,48.14902685411058,-115.02868467993551
12,48.36449180329598,-115.32156582742897
13,48.70712472902559,-114.2622297496536
14,48.09940674023135,-114.21656127322281
15,47.617958163497924,-113.3058754407336
16,48.38035218518149,-113.60244646799026
17,48.68006722968847,-113.75416032304983
18,47.6912266163504,-113.59663962393758
19,47.96687291952868,-114.39442294831636
20,48.212936154784806,-114.5391576174011
21,47.9528102099469,-112.91894932367674
22,48.842724819678665,-112.44962570898744
23,48.66601310940956,-111.47527138327862
24,48.246154340021796,-109.70087904903971
25,48.795032385378114,-109.51983618355848
26,48.69355709338109,-101.29620523273216
27,48.76981622650439,-99.57360276594376
28,48.80184398921546,-97.81992512849838
29,48.56239707131597,-96.08268069303604
30,48.725104706435964,-95.95987462682066
31,48.67295059954332,-109.11404852283518
32,48.463053511954186,-106.4101091582268
33,48.91884654522522,-120.94196033340249
34,48.820628033753785,-121.15192712012522
35,48.8415441215506,-121.41192743843762
36,48.67963373123435,-122.44903930643932
37,48.886152211461315,-120.93774784013186
38,48.680518021846375,-121.70991909783262
39,48.7160917165856,-120.82098326590308
40,48.94417304571771,-121.25122647675046
41,48.984739748069885,-122.03162455354762
42,48.7639448871686,-121.01366673295387
43,48.686047629078125,-120.76921050784341
44,48.69535707264628,-121.71966031693917
45,48.92230154002294,-122.2114302708572
46,48.719662097180645,-122.23447790829204
47,48.95269589921688,-122.28511745934003
48,48.669034180867826,-121.4747264364829
49,48.81471421920488,-121.10648469945042
50,48.8521020551141,-122.52986677904521
51,48.78339414157903,-122.6062155247326
52,48.833985730905425,-121.58075499405979
53,48.10264516595943,-116.42146745895087
54,48.20470336100803,-117.02291421167904
55,48.101208875382184,-116.86386933801869
56,48.341492113461385,-116.70107231021473
57,48.1575435706584,-101.52303714406989
58,48.11388580267934,-101.50847688433
59,48.176101952369464,-101.34424814254334
60,48.74545878382852,-102.1019946389644
61,48.64017624503709,-101.8992625424286
62,48.245846144464466,-101.31797101997387
63,48.52015804608985,-93.99812961418198
64,48.48187669296072,-121.4121894570706
65,48.54320944409169,-121.62894026078666
66,48.49725903555893,-121.90259300764625
67,48.317253364796855,-121.92231054224914
68,48.363182863272414,-121.35417179120591
69,48.56841831218223,-121.56249727250555
70,48.555985255882426,-121.23037663802168
71,48.48057410443223,-122.4398677383685
72,48.568166470375736,-121.73103057008102
73,48.39011031611841,-121.53508340301941
74,48.47806440730976,-121.798554994644
75,48.19074703513957,-103.33604004964505
76,48.058472729627425,-103.37394977299492
77,48.08851088858897,-100.59075068754592
78,48.27219520137855,-92.72184443129065
79,46.982251990588054,-91.9545508988406
80,48.06756987724251,-92.97238620063436
81,47.538844471600875,-91.83316403479924
82,48.3615681575359,-92.71790838886663
83,47.30669418311853,-92.58758616550017
84,47.97714314777158,-92.5648153125505
85,47.862666184251985,-91.8491574880964
86,47.92915231457131,-91.99876080102406
87,47.58948071405803,-91.96312433838143
88,47.179448743120105,-92.09671776922528
89,47.7015053633548,-91.82776249051419
90,48.109682930364926,-92.29179376233746
91,48.51003724002412,-92.64602353728564
92,47.90700221993829,-92.81576723428981
93,47.91559037486391,-92.46479493453045
94,47.33736953898187,-92.59720566065447
95,47.33451468279232,-92.16849696418039
96,48.110355811901236,-92.67541017535186
97,48.205044409876514,-92.6295439545131
98,48.50254073262221,-123.07207758296454
99,48.583289796894455,-123.1202362131291
100,48.44088892151884,-105.53466471475494
101,48.092846402633256,-101.95816543754088
102,48.21738233961106,-96.41098737865369
103,48.33868895439482,-99.18509864474885
104,48.35656999759047,-98.12508864507508
105,48.42817071147562,-95.45982708913729
106,48.23625560456018,-94.76314205305543
107,48.280020742859215,-94.5546749676964
108,48.239211763116344,-95.28568718057814
109,48.227967901321215,-120.5197537035075
110,47.85328691129521,-120.19075779188331
111,48.40924100753828,-120.913612295187
112,47.89364630533897,-119.91536207947016
113,47.85234650607049,-120.65693415533785
114,47.521831309661444,-120.77563670311956
115,47.59950328932494,-120.94806110252293
116,48.19789340791113,-112.95414730939972
117,48.078720419735255,-124.08887588768677
118,47.87767864540372,-124.23315197781479
119,47.94788449188947,-124.25984208432594
120,48.149285605932654,-124.16045599551059
121,48.175612436746185,-124.45524726324217
122,47.95713948219632,-123.81716532318728
123,48.15252055279342,-123.91083543006317
124,47.93919067291458,-98.84165821048549
125,48.12166220409028,-110.16686663386061
126,47.85733576032633,-121.50087336455712
127,48.2082467381885,-121.0977091774268
128,48.2393784236639,-122.30381086082672
129,48.188561049458706,-122.23649932885533
130,47.9991031463605,-122.00929312736581
131,48.14247804563391,-121.750840760831
132,47.87646190014688,-121.89640336291589
133,48.18109691252266,-121.47025208211801
134,48.194908013354045,-121.0931573511805
135,48.1547245651939,-121.71099488962301
136,48.24809313441355,-122.01256739597056
137,48.14308388030511,-121.40840852791189
138,47.8768712164531,-121.73177215387972
139,48.23966785290922,-120.99140612066572
140,48.002404095970704,-122.1770573550896
141,47.85914666667631,-122.25470295078937
142,48.26139320575033,-122.08885529989546
143,48.206786391019435,-121.0287996037549
144,48.27422752119396,-122.21702926372339
145,47.999243892571926,-121.41895128152953
146,48.043789307088986,-122.0171011377267
147,47.84355788179946,-121.18037254971706
148,48.19916731267233,-122.3926096822844
149,48.090284100416916,-121.31049007071549
150,48.18776279352323,-122.30367416091617
151,48.24845086036524,-121.41241507818704
152,48.00192223783524,-122.13409972505654
153,47.86305955418236,-122.01017419862777
154,48.051732750054775,-122.06482982255629
155,48.064763760861254,-121.58096354956942
156,48.23635660385053,-122.23807318283963
157,48.1558232091064,-121.62009926522087
158,48.10984433021678,-121.98882796251354
159,48.28687477611095,-121.7452824617957
160,48.11473598824179,-121.53026545015088
161,47.82463317933981,-121.633874454436
162,47.9873017949503,-121.29428915097708
163,47.981829242538645,-122.17117729470635
164,48.173495870272404,-121.3893896386621
165,47.91891664291802,-121.84010736438204
166,48.01258204461543,-121.17448446177082
167,48.14922567978779,-122.23217509002454
168,48.005139047851884,-121.96083482225843
169,47.86702111111855,-121.58007280872577
170,47.95135323980853,-121.52710213365043
171,48.2152651980983,-121.8089030472176
172,47.974034397419274,-121.18896874857707
173,47.96046794562014,-121.72454416785803
174,47.90464208504834,-122.26999564632143
175,48.189164159750476,-122.01908430769755
176,48.07924428046347,-121.40687163901339
177,48.2202375791538,-121.32764136322102
